district,outcome,feature,family,measure,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,pearson_p_fdr,spearman_p_fdr
4,mentions,individual_bin_amount_share_micro,individual_business_bins,dollar share,17,-0.35868777557953313,0.15741291388238127,-0.34313725490196084,0.17753073968099276,0.35868777557953313,0.34313725490196084,0.33782190307524335,0.3281440235822388
4,mentions,individual_bin_count_micro,individual_business_bins,record count,17,0.47591043586937,0.0534817372150905,0.4534313725490197,0.06754818013371677,0.47591043586937,0.4534313725490197,0.16164814839845876,0.1818604849753913
4,mentions,individual_bin_count_share_micro,individual_business_bins,record share,17,-0.13442908860420005,0.606977862377663,-0.37254901960784315,0.14083572189262192,0.13442908860420005,0.37254901960784315,0.772517279389753,0.31801614620914626
4,mentions,individual_bin_amount_small,individual_business_bins,dollar amount,17,0.7177923768215975,0.0011764826858247672,0.6560393630384449,0.004238898962519508,0.7177923768215975,0.6560393630384449,0.02714277735091025,0.030382410007906452
4,mentions,individual_bin_amount_share_small,individual_business_bins,dollar share,17,0.6205754069887657,0.007857842394179543,0.6593137254901962,0.003988576812682064,0.6205754069887657,0.6593137254901962,0.0478303450080494,0.030382410007906452
4,mentions,individual_bin_count_small,individual_business_bins,record count,17,0.701174418929233,0.001712142562743339,0.6511343958381575,0.0046375554454089005,0.701174418929233,0.6511343958381575,0.02714277735091025,0.030382410007906452
4,mentions,individual_bin_count_share_small,individual_business_bins,record share,17,0.35763413581284226,0.15872480578507897,0.42401960784313725,0.0898416849718557,0.35763413581284226,0.42401960784313725,0.33782190307524335,0.22868792538290542
4,mentions,individual_bin_amount_medium,individual_business_bins,dollar amount,17,0.5787014948219048,0.014938892336304023,0.6490802432010896,0.004813268258546352,0.5787014948219048,0.6490802432010896,0.06995550616084778,0.030382410007906452
4,mentions,individual_bin_amount_share_medium,individual_business_bins,dollar share,17,0.24586654498727345,0.341487296890049,0.3126916590183242,0.22171035085338484,0.24586654498727345,0.3126916590183242,0.5492593919628174,0.3527210127212941
4,mentions,individual_bin_count_medium,individual_business_bins,record count,17,0.5770954603640217,0.015286617081778881,0.6322306266216792,0.0064672524933517,0.5770954603640217,0.6322306266216792,0.06995550616084778,0.03371441911013088
4,mentions,individual_bin_count_share_medium,individual_business_bins,record share,17,-0.05897080514317793,0.8221212709022471,0.38381368342249206,0.12828103598886173,0.05897080514317793,0.38381368342249206,0.881129909124224,0.29441549243345316
4,mentions,individual_bin_amount_large,individual_business_bins,dollar amount,17,0.5395229333292725,0.025403734956902915,0.6756777151650023,0.002910537651646648,0.5395229333292725,0.6756777151650023,0.10460361452842377,0.030382410007906452
4,mentions,individual_bin_amount_share_large,individual_business_bins,dollar share,17,0.07928404553547486,0.7622914503252765,0.1302215232863459,0.6183780810580441,0.07928404553547486,0.1302215232863459,0.8537664243643096,0.698168801194566
4,mentions,individual_bin_count_large,individual_business_bins,record count,17,0.5293315236956163,0.028884489381665525,0.6822404680791856,0.0025512849591198044,0.5293315236956163,0.6822404680791856,0.10784710289331005,0.030382410007906452
4,mentions,individual_bin_count_share_large,individual_business_bins,record share,17,-0.09595474786346336,0.714108784044181,0.2457009873327281,0.3418228819185263,0.09595474786346336,0.2457009873327281,0.8166531090718889,0.46014618719801614
4,mentions,business_bin_amount_micro,individual_business_bins,dollar amount,17,-0.22899888762024417,0.3766418591958056,-0.1367995867564325,0.600592418741888,0.22899888762024417,0.1367995867564325,0.566987745025944,0.6892044149497075
4,mentions,business_bin_amount_share_micro,individual_business_bins,dollar share,14,-0.24073167719512345,0.4070740140560636,-0.18353653693109082,0.5299540097353861,0.24073167719512345,0.18353653693109082,0.5815343057943766,0.6341330031021714
4,mentions,business_bin_count_micro,individual_business_bins,record count,17,-0.24326106037138231,0.3467904968381781,-0.16044875962820948,0.5384464630157599,0.24326106037138231,0.16044875962820948,0.5492593919628174,0.6388347866288677
4,mentions,business_bin_count_share_micro,individual_business_bins,record share,14,-0.24375171401126702,0.4010319035860138,-0.18353653693109082,0.5299540097353861,0.24375171401126702,0.18353653693109082,0.5815343057943766,0.6341330031021714
4,mentions,business_bin_amount_small,individual_business_bins,dollar amount,17,-0.06223135448038297,0.8124461825162204,-0.2250133442491981,0.3852297564814515,0.06223135448038297,0.2250133442491981,0.881129909124224,0.4947905129119561
4,mentions,business_bin_amount_share_small,individual_business_bins,dollar share,14,-0.030625322585138864,0.9172257427049421,-0.2443915044879853,0.39975792777778896,0.030625322585138864,0.2443915044879853,0.944202970431558,0.4996974097222362
4,mentions,business_bin_count_small,individual_business_bins,record count,17,-0.25104466805687464,0.3310868110884348,-0.29277002188456,0.25412546589060325,0.25104466805687464,0.29277002188456,0.5492593919628174,0.3825544647815533
4,mentions,business_bin_count_share_small,individual_business_bins,record share,14,-0.08340812446837173,0.776807837746836,-0.24940486086065095,0.38984862823910427,0.08340812446837173,0.24940486086065095,0.8631198197187067,0.4948716721845035
4,mentions,business_bin_amount_medium,individual_business_bins,dollar amount,17,-0.06161295089948626,0.8142792558440916,-0.08232954353919289,0.7534216114495024,0.06161295089948626,0.08232954353919289,0.881129909124224,0.811377120022541
4,mentions,business_bin_amount_share_medium,individual_business_bins,dollar share,14,0.010020083124227974,0.9728798602644928,-0.07983499466791723,0.7861624316085828,0.010020083124227974,0.07983499466791723,0.9798789959498488,0.8213637345164297
4,mentions,business_bin_count_medium,individual_business_bins,record count,17,-0.08501104079550587,0.7456359297714034,-0.07277271705343244,0.7813481778185437,0.08501104079550587,0.07277271705343244,0.8418470174838425,0.8213637345164297
4,mentions,business_bin_count_share_medium,individual_business_bins,record share,14,0.024950617277045988,0.9325279256742665,-0.07983499466791723,0.7861624316085828,0.024950617277045988,0.07983499466791723,0.9460428231478065,0.8213637345164297
4,mentions,business_bin_amount_large,individual_business_bins,dollar amount,17,-0.09477479371040877,0.7174880886845881,0.05178775984152338,0.8435195489489182,0.09477479371040877,0.05178775984152338,0.8166531090718889,0.8557444699481779
4,mentions,business_bin_amount_share_large,individual_business_bins,dollar share,14,0.24247673166692438,0.4035769996734526,0.3179687625558159,0.2679155674940841,0.24247673166692438,0.3179687625558159,0.5815343057943766,0.3969308723242592
4,mentions,business_bin_count_large,individual_business_bins,record count,17,-0.09837793424902314,0.7071847408276916,0.07270685051683898,0.7815415712422921,0.09837793424902314,0.07270685051683898,0.8166531090718889,0.8213637345164297
4,mentions,business_bin_count_share_large,individual_business_bins,record share,14,0.34426391532365935,0.22808652442013622,0.25880087102681726,0.3716310940346089,0.34426391532365935,0.25880087102681726,0.41843430943916615,0.48174401078560414
4,mentions,same_district_count,geography,record count,17,0.6544649236762328,0.004363712998461436,0.607843137254902,0.009640347735497313,0.6544649236762328,0.607843137254902,0.0374230217903842,0.040886946884869504
4,mentions,same_district_share,geography,record share,16,0.1939581353880001,0.4716613014365998,0.14411764705882352,0.5943782881736934,0.1939581353880001,0.14411764705882352,0.6473782568737645,0.6877104160687362
4,mentions,portland_count,geography,record count,17,0.6633801005280505,0.0036945328217641627,0.536764705882353,0.02631190195230553,0.6633801005280505,0.536764705882353,0.036945328217641626,0.08443485805831906
4,mentions,portland_share,geography,record share,16,-0.1736233588080921,0.520178204459337,-0.2441176470588235,0.36221349614195036,0.1736233588080921,0.2441176470588235,0.6935709392791161,0.47392420055956125
4,mentions,oregon_count,geography,record count,17,0.6419186052199671,0.005468435798759989,0.5686274509803922,0.017226738525358574,0.6419186052199671,0.5686274509803922,0.0374230217903842,0.06245414036192776
4,mentions,oregon_share,geography,record share,17,-0.12124518988200422,0.6429733901861954,-0.14705882352941177,0.5732772908660001,0.12124518988200422,0.14705882352941177,0.7760023674660979,0.6688235060103335
4,mentions,same_district_bin_count_micro,geography_bins,record count,17,0.6404278497731997,0.00561345326855763,0.6315145270370076,0.006546534780555198,0.6404278497731997,0.6315145270370076,0.0374230217903842,0.03371441911013088
4,mentions,same_district_bin_count_share_micro,geography_bins,record share,16,0.025828282482575918,0.9243564921002496,-0.11176470588235293,0.6802736949858407,0.025828282482575918,0.11176470588235293,0.9445978751389412,0.7499080102206118
4,mentions,same_district_bin_count_small,geography_bins,record count,17,0.574534338319825,0.015854275816780575,0.5556264713005259,0.020575509990373237,0.574534338319825,0.5556264713005259,0.06995550616084778,0.07201428496630634
4,mentions,same_district_bin_count_share_small,geography_bins,record share,16,0.21494127949362243,0.4240393102710439,0.19426053824273587,0.47095699353685855,0.21494127949362243,0.19426053824273587,0.5996515498782439,0.5733389486535669
4,mentions,same_district_bin_count_medium,geography_bins,record count,17,0.4657844901667856,0.05951732890766173,0.5679168154898782,0.017397939100822733,0.4657844901667856,0.5679168154898782,0.1700495111647478,0.06245414036192776
4,mentions,same_district_bin_count_share_medium,geography_bins,record share,16,-0.14779957105569058,0.5848894083420416,0.3038361301972275,0.2525964557403824,0.14779957105569058,0.3038361301972275,0.7512341024576681,0.3825544647815533
4,mentions,same_district_bin_count_large,geography_bins,record count,17,0.43257306800609463,0.08287772841126903,0.6576552259862419,0.004113824207805696,0.43257306800609463,0.6576552259862419,0.23205763955155329,0.030382410007906452
4,mentions,same_district_bin_count_share_large,geography_bins,record share,16,-0.1633476347533786,0.5455300765059146,0.3796910520198928,0.14690505016011748,0.1633476347533786,0.3796910520198928,0.7137776701946547,0.321354797225257
4,mentions,portland_bin_count_micro,geography_bins,record count,17,0.5495514490852162,0.022304567027521954,0.5730065663041756,0.016200707055322366,0.5495514490852162,0.5730065663041756,0.09462543587433557,0.061299972641760306
4,mentions,portland_bin_count_share_micro,geography_bins,record share,16,-0.0030104603010003422,0.991171632400442,-0.16176470588235295,0.5494831434036931,0.0030104603010003422,0.16176470588235295,0.991171632400442,0.6464507569455213
4,mentions,portland_bin_count_small,geography_bins,record count,17,0.6281311593521284,0.006931751297395439,0.5784313725490197,0.014996936854650129,0.6281311593521284,0.5784313725490197,0.044111144619789155,0.05832142110141717
4,mentions,portland_bin_count_share_small,geography_bins,record share,16,0.20702426977679325,0.4417060189047368,0.22958063610505147,0.39236254008914206,0.20702426977679325,0.22958063610505147,0.6134029668079722,0.4948716721845035
4,mentions,portland_bin_count_medium,geography_bins,record count,17,0.48869901397601273,0.04652720267133121,0.5502902766949597,0.022088451368901984,0.48869901397601273,0.5502902766949597,0.1514839156741016,0.07542398028405554
4,mentions,portland_bin_count_share_medium,geography_bins,record share,16,-0.12620028741424155,0.6414141839640819,0.2831870728051829,0.2878661725071163,0.12620028741424155,0.2831870728051829,0.7760023674660979,0.4198048349062113
4,mentions,portland_bin_count_large,geography_bins,record count,17,0.3495460464661455,0.16904237509143677,0.6252365702691729,0.007275569627247305,0.3495460464661455,0.6252365702691729,0.33782190307524335,0.03512343957981458
4,mentions,portland_bin_count_share_large,geography_bins,record share,16,-0.18187849223419272,0.5002113219456976,0.21780727015094628,0.4177357681071878,0.18187849223419272,0.21780727015094628,0.6798988841980356,0.513008838026371
4,mentions,oregon_bin_count_micro,geography_bins,record count,17,0.47256593313333495,0.055422222308043,0.4549357078266599,0.0665297606170991,0.47256593313333495,0.4549357078266599,0.16164814839845876,0.1818604849753913
4,mentions,oregon_bin_count_share_micro,geography_bins,record share,17,-0.12193892432630153,0.6410595811090896,-0.32843137254901966,0.19806893186877203,0.12193892432630153,0.32843137254901966,0.7760023674660979,0.3301148864479534
4,mentions,oregon_bin_count_small,geography_bins,record count,17,0.6862427163959649,0.0023505819595169993,0.6470588235294119,0.004991395929870346,0.6862427163959649,0.6470588235294119,0.02714277735091025,0.030382410007906452
4,mentions,oregon_bin_count_share_small,geography_bins,record share,17,0.33255788480216464,0.19215570919173747,0.3308823529411765,0.194542528266613,0.33255788480216464,0.3308823529411765,0.3635378282005844,0.3281440235822388
4,mentions,oregon_bin_count_medium,geography_bins,record count,17,0.5841487956324657,0.013805645874245175,0.6100902544831768,0.009304351755940223,0.5841487956324657,0.6100902544831768,0.06995550616084778,0.040886946884869504
4,mentions,oregon_bin_count_share_medium,geography_bins,record share,17,-0.05605983078062313,0.8307796286028397,0.36855148099909213,0.14548743483503904,0.05605983078062313,0.36855148099909213,0.881129909124224,0.321354797225257
4,mentions,oregon_bin_count_large,geography_bins,record count,17,0.5290062880319962,0.029001314148995542,0.5921393794718747,0.012267240642565957,0.5290062880319962,0.5921393794718747,0.10784710289331005,0.04906896257026383
4,mentions,oregon_bin_count_share_large,geography_bins,record share,17,-0.10827837835632557,0.679124884665949,0.23587294783941895,0.362081396139017,0.10827837835632557,0.23587294783941895,0.8126280671216484,0.47392420055956125
4,mentions,oregon_bin_count_mega,geography_bins,record count,17,0.3441655640694061,0.17614999231780548,0.33694239521923985,0.1860014348618251,0.3441655640694061,0.33694239521923985,0.33782190307524335,0.3281440235822388
4,mentions,oregon_bin_count_share_mega,geography_bins,record share,17,0.36131754948726,0.15417072057229433,0.33694239521923985,0.1860014348618251,0.36131754948726,0.33694239521923985,0.33782190307524335,0.3281440235822388
4,first_place_votes,total_amount,scale,dollar amount,17,0.7765366267701935,0.0002464776932918649,0.7009803921568628,0.0017194111989726412,0.7765366267701935,0.7009803921568628,0.004313359632607636,0.030814593953207372
4,first_place_votes,total_record_count,scale,record count,17,0.6082616158606781,0.009577054125506182,0.5416666666666667,0.024714801734579784,0.6082616158606781,0.5416666666666667,0.04729306584166651,0.08046679634514348
4,first_place_votes,mean_amount,scale,dollar amount,17,0.03705537786918565,0.8877172640052413,0.3995098039215687,0.11211790882594828,0.03705537786918565,0.3995098039215687,0.9181848168192617,0.2310974514953011
4,first_place_votes,median_amount,scale,dollar amount,17,-0.018618770004393687,0.9434571573507444,0.3500337893756689,0.16840774158615635,0.018618770004393687,0.3500337893756689,0.9502446189144188,0.2562726502398031
4,first_place_votes,bin_amount_micro,overall_bins,dollar amount,17,0.6046507673752004,0.010134228394642822,0.7083333333333334,0.0014610497738465633,0.6046507673752004,0.7083333333333334,0.04729306584166651,0.030814593953207372
4,first_place_votes,bin_amount_share_micro,overall_bins,dollar share,17,-0.3378072723711034,0.1848030556633313,-0.34313725490196084,0.17753073968099276,0.3378072723711034,0.34313725490196084,0.4100424094322165,0.26440748463126584
4,first_place_votes,bin_count_micro,overall_bins,record count,17,0.3845917230088417,0.12744370302048116,0.44852941176470595,0.07094643963763717,0.3845917230088417,0.44852941176470595,0.32465049543155977,0.17125002671153797
4,first_place_votes,bin_count_share_micro,overall_bins,record share,17,-0.1986469002335765,0.4446756496382658,-0.4191176470588236,0.09401767970071613,0.1986469002335765,0.4191176470588236,0.6288342520137091,0.2089281771127025
4,first_place_votes,bin_amount_small,overall_bins,dollar amount,17,0.820998866026738,5.362889835843189e-05,0.6646230556389479,0.0036082539354311636,0.820998866026738,0.6646230556389479,0.0026580324808272676,0.030814593953207372
4,first_place_votes,bin_amount_share_small,overall_bins,dollar share,17,0.500025765583795,0.04095688775601622,0.4803921568627451,0.050961600052324425,0.500025765583795,0.4803921568627451,0.13652295918672075,0.1456045715780698
4,first_place_votes,bin_count_small,overall_bins,record count,17,0.7896257653691279,0.00016331700625784682,0.6768854736396664,0.0028415007159059633,0.7896257653691279,0.6768854736396664,0.003954826223857432,0.030814593953207372
4,first_place_votes,bin_count_share_small,overall_bins,record share,17,0.40394970668631225,0.10781974027901328,0.4191176470588236,0.09401767970071613,0.40394970668631225,0.4191176470588236,0.2959757576286639,0.2089281771127025
4,first_place_votes,bin_amount_medium,overall_bins,dollar amount,17,0.7469736172906024,0.0005698563991708575,0.6736201389742877,0.0030312961766642246,0.7469736172906024,0.6736201389742877,0.005928169944248666,0.030814593953207372
4,first_place_votes,bin_amount_share_medium,overall_bins,dollar share,17,0.3002222091543782,0.24167221942908082,0.3801349580222765,0.13229197114462066,0.3002222091543782,0.3801349580222765,0.4126111063423331,0.2310974514953011
4,first_place_votes,bin_count_medium,overall_bins,record count,17,0.7520876468916924,0.0004969786327992891,0.6350828154702622,0.006159096819053487,0.7520876468916924,0.6350828154702622,0.005922291153099072,0.033057153426895095
4,first_place_votes,bin_count_share_medium,overall_bins,record share,17,0.038926982360355494,0.8820823316036678,0.47578181842788153,0.05355540911569533,0.038926982360355494,0.47578181842788153,0.9181848168192617,0.1499551455239469
4,first_place_votes,bin_amount_large,overall_bins,dollar amount,17,0.5426799202695454,0.02439425222267735,0.6191664880784747,0.008040997000242803,0.5426799202695454,0.6191664880784747,0.09230257597769809,0.03709979956157523
4,first_place_votes,bin_amount_share_large,overall_bins,dollar share,17,0.014848601609862663,0.9548943549540005,0.14742059239963684,0.5723238113609056,0.014848601609862663,0.14742059239963684,0.9548943549540005,0.6410026687242142
4,first_place_votes,bin_count_large,overall_bins,record count,17,0.5368997607081343,0.026266858254406934,0.6330699838932983,0.006375308160901197,0.5368997607081343,0.6330699838932983,0.09677263567413082,0.033057153426895095
4,first_place_votes,bin_count_share_large,overall_bins,record share,17,-0.05246496380826595,0.8414975010956236,0.2899271650526191,0.25897949941675796,0.05246496380826595,0.2899271650526191,0.9181848168192617,0.3726139652887662
4,first_place_votes,bin_amount_mega,overall_bins,dollar amount,17,0.31025614611580665,0.2255233251877191,0.3807011478451152,0.1316690602553389,0.31025614611580665,0.3807011478451152,0.4100424094322165,0.2310974514953011
4,first_place_votes,bin_amount_share_mega,overall_bins,dollar share,17,0.245409906207513,0.34241336080646173,0.363197646794765,0.1518808380534747,0.245409906207513,0.363197646794765,0.5639078732140168,0.24913573610197542
4,first_place_votes,bin_count_mega,overall_bins,record count,17,0.3171804322064079,0.214791819460807,0.3807011478451152,0.1316690602553389,0.3171804322064079,0.3807011478451152,0.4100424094322165,0.2310974514953011
4,first_place_votes,bin_count_share_mega,overall_bins,record share,17,0.30145375962687593,0.23965193849030875,0.3807011478451152,0.1316690602553389,0.30145375962687593,0.3807011478451152,0.4126111063423331,0.2310974514953011
4,first_place_votes,cash_amount,cash_in_kind,dollar amount,17,0.751303204805537,0.0005076249559799205,0.661764705882353,0.0038091599277271593,0.751303204805537,0.661764705882353,0.005922291153099072,0.030814593953207372
4,first_place_votes,cash_amount_share,cash_in_kind,dollar share,17,-0.12312812925581475,0.6377838877152515,-0.10396986883017494,0.6912896294816813,0.12312812925581475,0.10396986883017494,0.8102102736765024,0.743756848805932
4,first_place_votes,cash_count,cash_in_kind,record count,17,0.6094766319494713,0.00939516105569643,0.5416666666666667,0.024714801734579784,0.6094766319494713,0.5416666666666667,0.04729306584166651,0.08046679634514348
4,first_place_votes,cash_count_share,cash_in_kind,record share,17,0.20229305572533623,0.436187838118811,0.04885331185996172,0.8522919827387051,0.20229305572533623,0.04885331185996172,0.6242845925163748,0.8584235797368253
4,first_place_votes,in_kind_amount,cash_in_kind,dollar amount,17,0.30644229997008215,0.23157792044061154,0.3954272230811409,0.11617564763759508,0.30644229997008215,0.3954272230811409,0.410391251413742,0.2310974514953011
4,first_place_votes,in_kind_amount_share,cash_in_kind,dollar share,17,0.21461500193184643,0.40813322984059436,0.3556191133749858,0.1612543109117325,0.21461500193184643,0.3556191133749858,0.607858001890247,0.24913573610197542
4,first_place_votes,in_kind_count,cash_in_kind,record count,17,0.30074522095510514,0.24081294450622323,0.45512215741566603,0.06640432894203144,0.30074522095510514,0.45512215741566603,0.4126111063423331,0.17125002671153797
4,first_place_votes,in_kind_count_share,cash_in_kind,record share,17,0.12474630467699924,0.6333367538116293,0.32642649959047204,0.20098442125952867,0.12474630467699924,0.32642649959047204,0.8102102736765024,0.296187568171937
4,first_place_votes,cash_bin_amount_micro,cash_in_kind_bins,dollar amount,17,0.6049386821232686,0.010088876932243963,0.7083333333333334,0.0014610497738465633,0.6049386821232686,0.7083333333333334,0.04729306584166651,0.030814593953207372
4,first_place_votes,cash_bin_amount_share_micro,cash_in_kind_bins,dollar share,17,-0.317535783971747,0.21425014249162858,-0.34558823529411764,0.17425156925857005,0.317535783971747,0.34558823529411764,0.4100424094322165,0.2623141902817184
4,first_place_votes,cash_bin_count_micro,cash_in_kind_bins,record count,17,0.3845008857747787,0.1275412660623985,0.44852941176470595,0.07094643963763717,0.3845008857747787,0.44852941176470595,0.32465049543155977,0.17125002671153797
4,first_place_votes,cash_bin_count_share_micro,cash_in_kind_bins,record share,17,-0.20349188059921014,0.43341552352129353,-0.4534313725490197,0.06754818013371677,0.20349188059921014,0.4534313725490197,0.6242845925163748,0.17125002671153797
4,first_place_votes,cash_bin_amount_small,cash_in_kind_bins,dollar amount,17,0.8194397392274668,5.695783887487002e-05,0.6646230556389479,0.0036082539354311636,0.8194397392274668,0.6646230556389479,0.0026580324808272676,0.030814593953207372
4,first_place_votes,cash_bin_amount_share_small,cash_in_kind_bins,dollar share,17,0.563135295003657,0.018584822441385554,0.7573529411764707,0.0004302161190606453,0.563135295003657,0.7573529411764707,0.07702039457346982,0.030814593953207372
4,first_place_votes,cash_bin_count_small,cash_in_kind_bins,record count,17,0.7882407058771923,0.00017081305826564068,0.6768854736396664,0.0028415007159059633,0.7882407058771923,0.6768854736396664,0.003954826223857432,0.030814593953207372
4,first_place_votes,cash_bin_count_share_small,cash_in_kind_bins,record share,17,0.40792256993615905,0.1040738648088061,0.45861443322687545,0.06408702169098161,0.40792256993615905,0.45861443322687545,0.2959757576286639,0.17125002671153797
4,first_place_votes,cash_bin_amount_medium,cash_in_kind_bins,dollar amount,17,0.7348000840402285,0.0007796613220626365,0.6539882223557293,0.004402084850458196,0.7348000840402285,0.6539882223557293,0.006064032504931618,0.030814593953207372
4,first_place_votes,cash_bin_amount_share_medium,cash_in_kind_bins,dollar share,17,0.313754602885709,0.2200592813233859,0.36787254002155784,0.14628781415975992,0.313754602885709,0.36787254002155784,0.4100424094322165,0.24381302359959986
4,first_place_votes,cash_bin_count_medium,cash_in_kind_bins,record count,17,0.7381963096728318,0.0007155702932933911,0.6469908747140141,0.004997474795341256,0.7381963096728318,0.6469908747140141,0.005998271006545013,0.030856298198946357
4,first_place_votes,cash_bin_count_share_medium,cash_in_kind_bins,record share,17,0.038140246218116916,0.8844503607981945,0.45370946602658807,0.06735905448301448,0.038140246218116916,0.45370946602658807,0.9181848168192617,0.17125002671153797
4,first_place_votes,cash_bin_amount_large,cash_in_kind_bins,dollar amount,17,0.5238891344931759,0.030887709929039914,0.6265375176984566,0.007119390933458726,0.5238891344931759,0.6265375176984566,0.10547022902598994,0.03526195819512397
4,first_place_votes,cash_bin_amount_share_large,cash_in_kind_bins,dollar share,17,0.026735285427318053,0.9188730222559122,0.13513554303300043,0.6050720352998914,0.026735285427318053,0.13513554303300043,0.9321900225784616,0.6627757095448789
4,first_place_votes,cash_bin_count_large,cash_in_kind_bins,record count,17,0.5245636743821369,0.0306337970699099,0.637987032311887,0.005857570480208928,0.5245636743821369,0.637987032311887,0.10547022902598994,0.03299730451560956
4,first_place_votes,cash_bin_count_share_large,cash_in_kind_bins,record share,17,-0.04721551083815555,0.8571953277888048,0.24815799720605536,0.33686195029167365,0.04721551083815555,0.24815799720605536,0.9181848168192617,0.4534680100080222
4,first_place_votes,in_kind_bin_amount_micro,cash_in_kind_bins,dollar amount,17,0.3239461577199717,0.204629946759703,0.3572172541558802,0.1592459066983778,0.3239461577199717,0.3572172541558802,0.4100424094322165,0.24913573610197542
4,first_place_votes,in_kind_bin_amount_share_micro,cash_in_kind_bins,dollar share,8,0.7148633058846715,0.046268861873455414,0.5773502691896258,0.1339745962155612,0.7148633058846715,0.5773502691896258,0.14394757027297267,0.2310974514953011
4,first_place_votes,in_kind_bin_count_micro,cash_in_kind_bins,record count,17,0.3239461577199717,0.204629946759703,0.3572172541558802,0.1592459066983778,0.3239461577199717,0.3572172541558802,0.4100424094322165,0.24913573610197542
4,first_place_votes,in_kind_bin_count_share_micro,cash_in_kind_bins,record share,8,0.7148633058846714,0.046268861873455504,0.5773502691896258,0.1339745962155612,0.7148633058846714,0.5773502691896258,0.14394757027297267,0.2310974514953011
4,first_place_votes,in_kind_bin_amount_small,cash_in_kind_bins,dollar amount,17,0.3254270886897045,0.2024481814092206,0.3807011478451152,0.1316690602553389,0.3254270886897045,0.3807011478451152,0.4100424094322165,0.2310974514953011
4,first_place_votes,in_kind_bin_amount_share_small,cash_in_kind_bins,dollar share,8,0.7155561158506809,0.04595890570555059,0.545544725589981,0.16193822846628403,0.7155561158506809,0.545544725589981,0.14394757027297267,0.24913573610197542
4,first_place_votes,in_kind_bin_count_small,cash_in_kind_bins,record count,17,0.32527266758573037,0.20267496878962132,0.3807011478451152,0.1316690602553389,0.32527266758573037,0.3807011478451152,0.4100424094322165,0.2310974514953011
4,first_place_votes,in_kind_bin_count_share_small,cash_in_kind_bins,record share,8,0.6872453017630078,0.05966303229378962,0.545544725589981,0.16193822846628403,0.6872453017630078,0.545544725589981,0.17771967066235209,0.24913573610197542
4,first_place_votes,in_kind_bin_amount_medium,cash_in_kind_bins,dollar amount,17,0.14723477320790504,0.5728134728809482,0.49901205198873105,0.041433731888590106,0.14723477320790504,0.49901205198873105,0.7710950596474302,0.12560820194971697
4,first_place_votes,in_kind_bin_amount_share_medium,cash_in_kind_bins,dollar share,8,0.1811937282577082,0.6676245217055841,0.36147201953390995,0.37896407380977526,0.1811937282577082,0.36147201953390995,0.8164252433057746,0.4958408442370892
4,first_place_votes,in_kind_bin_count_medium,cash_in_kind_bins,record count,17,0.1601811501091001,0.5391331429099231,0.5027241430507131,0.03970785792518142,0.1601811501091001,0.5027241430507131,0.7399866667391102,0.12560820194971697
4,first_place_votes,in_kind_bin_count_share_medium,cash_in_kind_bins,record share,8,0.1733235967990177,0.6814681317257649,0.4337664234406919,0.28294767091803963,0.1733235967990177,0.4337664234406919,0.8164252433057746,0.3874692134630248
4,first_place_votes,in_kind_bin_amount_large,cash_in_kind_bins,dollar amount,17,0.2541978716804351,0.32484446952876905,0.14002800840280097,0.5919400736705165,0.2541978716804351,0.14002800840280097,0.5479304305304539,0.6577111929672406
4,first_place_votes,in_kind_bin_amount_share_large,cash_in_kind_bins,dollar share,8,-0.6452845483876852,0.08400037203355828,-0.7242672088068488,0.04216846779740498,0.6452845483876852,0.7242672088068488,0.24500108509787832,0.12560820194971697
4,first_place_votes,in_kind_bin_count_large,cash_in_kind_bins,record count,17,0.18866283620858124,0.4683427221748302,0.15198070102537,0.5603635054514203,0.18866283620858124,0.15198070102537,0.6491879317274875,0.6367647899217236
4,first_place_votes,in_kind_bin_count_share_large,cash_in_kind_bins,record share,8,-0.5712132213911543,0.1391431635533023,-0.7242672088068488,0.04216846779740498,0.5712132213911543,0.7242672088068488,0.33277480745752364,0.12560820194971697
4,first_place_votes,in_kind_bin_amount_mega,cash_in_kind_bins,dollar amount,17,0.31025614611580665,0.2255233251877191,0.3807011478451152,0.1316690602553389,0.31025614611580665,0.3807011478451152,0.4100424094322165,0.2310974514953011
4,first_place_votes,in_kind_bin_amount_share_mega,cash_in_kind_bins,dollar share,8,0.5063814758945666,0.20035813384312523,0.4520227726316985,0.26082977570213634,0.5063814758945666,0.4520227726316985,0.4100424094322165,0.3726139652887662
4,first_place_votes,in_kind_bin_count_mega,cash_in_kind_bins,record count,17,0.3171804322064079,0.214791819460807,0.3807011478451152,0.1316690602553389,0.3171804322064079,0.3807011478451152,0.4100424094322165,0.2310974514953011
4,first_place_votes,in_kind_bin_count_share_mega,cash_in_kind_bins,record share,8,0.5458911911073852,0.1616179166717849,0.545544725589981,0.16193822846628403,0.5458911911073852,0.545544725589981,0.37092636613196533,0.24913573610197542
4,first_place_votes,individual_amount,individual_business,dollar amount,17,0.7649862516932242,0.0003468063692406089,0.7107843137254903,0.0013823912026904083,0.7649862516932242,0.7107843137254903,0.004855289169368525,0.030814593953207372
4,first_place_votes,individual_amount_share,individual_business,dollar share,17,-0.034973885886264655,0.8939900817841687,-0.1667688848097729,0.5223445066581807,0.034973885886264655,0.1667688848097729,0.9181848168192617,0.6094019244345441
