type,city,state,zip,amount,contributorType,contributionType,contributionSubType,date,matchAmount,oaeType,campaignId,campaignName,officeSought,batchId,source_file_group,longitude,latitude,isMiscCashContributionUnder100,district,year,candidate,candidate_norm,is_public_matching_contribution
contribution,Portland,OR,97212,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62157,participant,-122.6326238,45.548837,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Prairie Village,KS,66208,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,,seed,60,Angelita Morillo 2024, Councilor District 3,batch-62158,participant,-94.6126465,38.985917,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97220,50.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,0.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-58382,participant,-122.5598044,45.5351714,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97209,100.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62160,participant,,,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,5.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,45.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62161,participant,-122.6225886,45.5186382,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97211,20.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62162,participant,-122.6517532,45.5613824,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97206,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62163,participant,-122.5820035,45.4936684,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97209,5.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,45.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62164,participant,-122.6840133,45.5331722,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97213,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62165,participant,-122.5797465,45.5320483,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Boring,OR,97009,5.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,,seed,60,Angelita Morillo 2024, Councilor District 3,batch-2311,participant,-122.3372928,45.4442434,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97220,10.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,90.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62167,participant,-122.5687439,45.5403313,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97213,10.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,90.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-2259,participant,-122.6152543,45.5239121,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97201,10.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,90.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62169,participant,-116.2038811,43.6312548,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,40.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62170,participant,-122.6447695,45.5220288,,3,2024,Angelita Morillo,angelita morillo,False
contribution,gainesville,FL,32606,10.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,,seed,60,Angelita Morillo 2024, Councilor District 3,batch-62171,participant,-82.3811439,29.6824533,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97217,50.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62172,participant,-122.6972874,45.5746798,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97233,5.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,45.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-6204,participant,-122.4980421,45.5068331,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97206,50.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-51256,participant,-122.6141528,45.4783053,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Gresham,OR,97030,100.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,,seed,60,Angelita Morillo 2024, Councilor District 3,batch-62175,participant,-122.4502461,45.5203517,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97217,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-10667,participant,-122.6762773,45.5588664,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,40.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,0.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62170,participant,-122.6447695,45.5220288,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97211,50.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,0.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-10295,participant,-122.6384706,45.5674054,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-4646,participant,-122.6448675,45.5117693,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,100.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,0.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-58411,participant,-122.6227216,45.5148081,,3,2024,Angelita Morillo,angelita morillo,False
contribution,PORTLAND,OR,97213,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-37039,participant,-122.5817574,45.5291076,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97203,10.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,90.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62182,participant,-122.727899,45.5809507,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97218,50.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-2799,participant,-122.6185613,45.5550228,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97210,15.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,135.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62184,participant,-122.7013298,45.5251291,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97266,5.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,45.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62185,participant,-122.5713969,45.4781323,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97213,5.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,45.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-2594,participant,-122.6175076,45.530001,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62187,participant,-122.6430464,45.5155916,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97215,50.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62188,participant,-122.580328,45.5130118,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97205,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62189,participant,-122.6821998,45.5205718,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Beaverton,OR,97078,25.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,,seed,60,Angelita Morillo 2024, Councilor District 3,batch-62190,participant,-122.8918903,45.475964,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,100.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62191,participant,-122.6247266,45.511012,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97210,20.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-62192,participant,-122.6994369,45.5299961,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97213,100.0,individual,contribution,cash,2023-09-09 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-25430,participant,-87.7181167,41.9296935,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97214,50.0,individual,contribution,cash,2023-09-09 07:00:00+00:00,0.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-51445,participant,-122.6346547,45.5198706,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97202,25.0,individual,contribution,cash,2023-09-09 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-62195,participant,-122.645797,45.5009149,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97215,50.0,individual,contribution,cash,2023-09-09 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-25610,participant,-122.6133032,45.5206744,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97211,500.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,,matchable,71,Tony Morse 2024, Councilor District 4,batch-58768,participant,-122.6273076,45.5637368,,4,2024,Tony Morse,tony morse,False
contribution,Bloomington,IN,47401,25.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,,allowable,71,Tony Morse 2024, Councilor District 4,batch-62198,participant,-86.503037,39.030579,,4,2024,Tony Morse,tony morse,False
contribution,Portland,OR,97202,100.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,180.0,matchable,71,Tony Morse 2024, Councilor District 4,batch-24428,participant,-122.6215901,45.4661897,,4,2024,Tony Morse,tony morse,False
contribution,Salem,OR,97306,20.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,,allowable,66,Deian Salazar 2024, Councilor District 1,batch-62200,participant,-123.0170541,44.8782482,,1,2024,Deian Salazar,deian salazar,False
contribution,Portland,OR,97219,500.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,,seed,72,Chad Lykins 2024, Councilor District 4,batch-61527,participant,-122.7079588,45.4640115,,4,2024,Chad Lykins,chad lykins,False
contribution,Portland,OR,97219,50.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,180.0,matchable,71,Tony Morse 2024, Councilor District 4,batch-62202,participant,-122.714942,45.4724397,,4,2024,Tony Morse,tony morse,False
contribution,Portland,OR,97206,100.0,individual,contribution,cash,2023-09-09 00:00:00+00:00,180.0,matchable,71,Tony Morse 2024, Councilor District 4,batch-62203,participant,-122.6188937,45.4665294,,4,2024,Tony Morse,tony morse,False
contribution,silverton,OR,97381,50.0,individual,contribution,cash,2023-09-08 17:00:00+00:00,,allowable,101,Jesse Cornett 2024, Councilor District 3,batch-62204,participant,-122.7831455,45.0051213,,3,2024,Jesse Cornett,jesse cornett,False
contribution,Portland,OR,97213,25.0,individual,contribution,cash,2023-09-08 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-12259,participant,-122.5872378,45.5422374,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97236,20.0,individual,contribution,cash,2023-09-08 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-23015,participant,-122.4835771,45.4995777,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97206,25.0,individual,contribution,cash,2023-09-08 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-5552,participant,-122.5955542,45.4953447,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97214,20.0,individual,contribution,cash,2023-09-08 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-5411,participant,-122.6383797,45.5140944,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97214,25.0,individual,contribution,cash,2023-09-07 17:00:00+00:00,180.0,matchable,101,Jesse Cornett 2024, Councilor District 3,batch-31658,participant,-122.6350216,45.5059186,,3,2024,Jesse Cornett,jesse cornett,False
contribution,Wilsonville,OR,97070,35.0,individual,contribution,cash,2023-09-07 17:00:00+00:00,,allowable,101,Jesse Cornett 2024, Councilor District 3,batch-11923,participant,-122.7681804,45.3155638,,3,2024,Jesse Cornett,jesse cornett,False
contribution,Portland,OR,97206,50.0,individual,contribution,cash,2023-09-07 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-2251,participant,-122.608265,45.4893007,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97220,25.0,individual,contribution,cash,2023-09-07 07:00:00+00:00,180.0,matchable,51,Chris Flanary 2024, Councilor District 3,batch-62212,participant,-122.5780458,45.5449583,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97220,25.0,individual,contribution,cash,2023-09-07 07:00:00+00:00,180.0,matchable,51,Chris Flanary 2024, Councilor District 3,batch-62213,participant,-122.5780458,45.5449583,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97221,100.0,individual,contribution,cash,2023-09-07 07:00:00+00:00,180.0,matchable,51,Chris Flanary 2024, Councilor District 3,batch-62214,participant,-122.7303833,45.5117498,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97206,50.0,individual,contribution,cash,2023-09-07 00:00:00+00:00,180.0,matchable,71,Tony Morse 2024, Councilor District 4,batch-62215,participant,-122.6042471,45.4802423,,4,2024,Tony Morse,tony morse,False
contribution,Portland,OR,97201,150.0,individual,contribution,cash,2023-09-07 00:00:00+00:00,180.0,matchable,71,Tony Morse 2024, Councilor District 4,batch-37955,participant,-122.6782267,45.5103912,,4,2024,Tony Morse,tony morse,False
contribution,Portland,OR,97219,300.0,individual,contribution,cash,2023-09-07 00:00:00+00:00,180.0,matchable,71,Tony Morse 2024, Councilor District 4,batch-10696,participant,-122.7049764,45.4430553,,4,2024,Tony Morse,tony morse,False
contribution,Portland,OR,97212,25.0,individual,contribution,cash,2023-09-06 17:00:00+00:00,180.0,matchable,101,Jesse Cornett 2024, Councilor District 3,batch-56995,participant,-122.6516932,45.5460606,,3,2024,Jesse Cornett,jesse cornett,False
contribution,Portland,OR,97209,10.0,individual,contribution,cash,2023-09-06 07:00:00+00:00,90.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-24896,participant,-122.6907391,45.5321906,,1,2024,Steph Routh,steph routh,False
contribution,Palestine,TX,75801,500.0,individual,contribution,cash,2023-09-06 00:00:00+00:00,,allowable,67,Debbie Kitchin 2024, Councilor District 2,batch-62221,participant,-95.6292431,31.7569441,,2,2024,Debbie Kitchin,debbie kitchin,False
contribution,Palestine,TX,75801,350.0,individual,contribution,cash,2023-09-06 00:00:00+00:00,,allowable,67,Debbie Kitchin 2024, Councilor District 2,batch-62221,participant,-95.6292431,31.7569441,,2,2024,Debbie Kitchin,debbie kitchin,False
contribution,Palestine,TX,75801,350.0,individual,contribution,cash,2023-09-06 00:00:00+00:00,,allowable,67,Debbie Kitchin 2024, Councilor District 2,batch-62223,participant,-95.6292431,31.7569441,,2,2024,Debbie Kitchin,debbie kitchin,False
contribution,Palestine,TX,75801,500.0,individual,contribution,cash,2023-09-06 00:00:00+00:00,,allowable,67,Debbie Kitchin 2024, Councilor District 2,batch-62223,participant,-95.6292431,31.7569441,,2,2024,Debbie Kitchin,debbie kitchin,False
contribution,Portland,OR,97218,50.0,individual,contribution,cash,2023-09-05 17:00:00+00:00,180.0,matchable,101,Jesse Cornett 2024, Councilor District 3,batch-4842,participant,-122.5814173,45.5534152,,3,2024,Jesse Cornett,jesse cornett,False
contribution,Portland,OR,97233,5.0,individual,contribution,cash,2023-09-05 07:00:00+00:00,45.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-6204,participant,-122.4980421,45.5068331,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97202,200.0,individual,contribution,cash,2023-09-05 07:00:00+00:00,180.0,matchable,48,Steph Routh 2024, Councilor District 1,batch-13374,participant,-122.6473,45.4821851,,1,2024,Steph Routh,steph routh,False
contribution,Portland,OR,97230,25.0,family,contribution,cash,2023-09-05 00:00:00+00:00,,matchable,65,David Linn 2024 , Councilor District 1,batch-62228,participant,-122.491173,45.5401961,,1,2024,David Linn,david linn,False
